Season,TeamID,Wins,Losses,PtsFor,PtsAgainst,WinRatio,PtsDiff,PtsForRatio
2007,1263,10,18,690,1099,0.35714285714285715,-409,0.3856903297931806
2007,1264,13,17,910,1068,0.43333333333333335,-158,0.46006066734074824
2007,1265,24,8,1866,553,0.75,1313,0.7713931376601901
2007,1266,23,9,1739,579,0.71875,1160,0.7502157031924073
2007,1267,13,19,860,1252,0.40625,-392,0.4071969696969697
2007,1268,24,8,1989,555,0.75,1434,0.7818396226415094
2007,1269,23,8,1796,589,0.7419354838709677,1207,0.7530398322851153
2007,1270,13,17,865,997,0.43333333333333335,-132,0.46455424274973145
2007,1271,3,27,201,1591,0.1,-1390,0.11216517857142858
2007,1272,30,3,2412,214,0.9090909090909091,2198,0.9185072353389185
2007,1273,11,17,903,1106,0.39285714285714285,-203,0.44947735191637633
2007,1274,12,20,949,1330,0.375,-381,0.41641070645019745
2007,1275,18,14,1187,719,0.5625,468,0.6227701993704092
2007,1276,21,12,1436,679,0.6363636363636364,757,0.6789598108747045
2007,1277,22,11,1550,598,0.6666666666666666,952,0.7216014897579144
2007,1278,9,22,605,1275,0.2903225806451613,-670,0.32180851063829785
2007,1279,20,12,1584,761,0.625,823,0.6754797441364605
2007,1280,18,13,1469,892,0.5806451612903226,577,0.6221939855993224
2007,1281,18,12,1459,869,0.6,590,0.6267182130584192
2007,1282,11,19,909,1214,0.36666666666666664,-305,0.4281676872350447
2007,1283,21,10,1677,604,0.6774193548387096,1073,0.7352038579570364
2007,1284,12,18,813,1125,0.4,-312,0.4195046439628483
2007,1285,15,15,1138,997,0.5,141,0.5330210772833723
2007,1286,9,19,659,1200,0.32142857142857145,-541,0.3544916621839699
2007,1287,10,18,698,1068,0.35714285714285715,-370,0.3952434881087203
2007,1288,13,18,940,1168,0.41935483870967744,-228,0.4459203036053131
2007,1290,18,15,1173,840,0.5454545454545454,333,0.5827123695976155
2007,1291,11,20,839,1183,0.3548387096774194,-344,0.4149357072205737
2007,1292,14,17,941,994,0.45161290322580644,-53,0.48630490956072353
2007,1293,14,13,980,794,0.5185185185185185,186,0.552423900789177
2007,1294,3,23,246,1480,0.11538461538461539,-1234,0.1425260718424102
2007,1295,16,8,1250,544,0.6666666666666666,706,0.6967670011148273
2007,1296,6,23,472,1452,0.20689655172413793,-980,0.24532224532224534
2007,1298,12,16,859,847,0.42857142857142855,12,0.5035169988276671
2007,1299,13,17,1047,1112,0.43333333333333335,-65,0.48494673459935156
2007,1301,18,15,1411,971,0.5454545454545454,440,0.5923593618807724
2007,1304,15,14,1129,802,0.5172413793103449,327,0.5846711548420508
2007,1305,27,4,2132,276,0.8709677419354839,1856,0.8853820598006644
2007,1306,10,19,674,1019,0.3448275862068966,-345,0.3981098641464855
2007,1307,14,17,1180,1139,0.45161290322580644,41,0.5088400172488141
2007,1308,24,8,1927,558,0.75,1369,0.7754527162977867
2007,1309,13,17,1030,1164,0.43333333333333335,-134,0.46946216955332726
2007,1310,22,11,1772,738,0.6666666666666666,1034,0.7059760956175298
2007,1311,7,22,563,1505,0.2413793103448276,-942,0.27224371373307543
2007,1312,5,24,323,1334,0.1724137931034483,-1011,0.19493059746529873
2007,1313,11,19,775,1195,0.36666666666666664,-420,0.3934010152284264
2007,1314,28,6,2448,485,0.8235294117647058,1963,0.8346403000340947
2007,1316,1,26,73,1371,0.037037037037037035,-1298,0.05055401662049862
2007,1317,20,10,1571,716,0.6666666666666666,855,0.6869261040664626
2007,1318,13,19,913,1077,0.40625,-164,0.45879396984924625
2007,1319,16,12,1424,875,0.5714285714285714,549,0.6193997390169639
2007,1320,17,13,1205,752,0.5666666666666667,453,0.6157383750638733
2007,1321,11,18,694,953,0.3793103448275862,-259,0.42137219186399516
2007,1322,16,15,1315,1124,0.5161290322580645,191,0.5391553915539156
2007,1323,24,7,2045,483,0.7741935483870968,1562,0.8089398734177216
2007,1324,18,14,1343,875,0.5625,468,0.6055004508566276
2007,1325,18,13,1397,843,0.5806451612903226,554,0.6236607142857142
2007,1326,30,3,2212,218,0.9090909090909091,1994,0.9102880658436214
2007,1328,15,15,1114,886,0.5,228,0.557
2007,1329,21,12,1673,760,0.6363636363636364,913,0.6876284422523633
2007,1330,24,8,1722,522,0.75,1200,0.767379679144385
2007,1331,22,10,1650,645,0.6875,1005,0.7189542483660131
2007,1332,26,7,2033,488,0.7878787878787878,1545,0.8064260214200714
2007,1333,10,21,732,1225,0.3225806451612903,-493,0.37404190086867656
2007,1334,11,19,814,1237,0.36666666666666664,-423,0.3968795709410044
2007,1335,21,8,1582,566,0.7241379310344828,1016,0.7364990689013036
2007,1336,11,19,823,1139,0.36666666666666664,-316,0.4194699286442406
2007,1337,8,22,676,1637,0.26666666666666666,-961,0.2922611327280588
2007,1338,27,7,1962,457,0.7941176470588235,1505,0.8110789582472095
2007,1339,8,23,547,1337,0.25806451612903225,-790,0.2903397027600849
2007,1340,17,13,1370,931,0.5666666666666667,439,0.595393307257714
2007,1341,6,22,375,1274,0.21428571428571427,-899,0.22741055184960582
2007,1343,11,17,624,786,0.39285714285714285,-162,0.4425531914893617
2007,1344,18,12,1487,792,0.6,695,0.6524791575252303
2007,1345,21,11,1578,659,0.65625,919,0.705409029950827
2007,1346,13,15,973,1022,0.4642857142857143,-49,0.48771929824561405
2007,1347,6,22,486,1439,0.21428571428571427,-953,0.25246753246753245
2007,1348,17,14,1355,993,0.5483870967741935,362,0.5770868824531517
2007,1349,14,16,1011,1013,0.4666666666666667,-2,0.49950592885375494
2007,1350,8,22,560,1257,0.26666666666666666,-697,0.3082003302146395
2007,1351,16,15,1190,979,0.5161290322580645,211,0.5486399262332873
2007,1352,16,11,1231,791,0.5925925925925926,440,0.6088031651829872
2007,1353,9,19,592,1060,0.32142857142857145,-468,0.3583535108958838
2007,1354,13,17,929,1060,0.43333333333333335,-131,0.4670688788335847
2007,1355,6,24,448,1413,0.2,-965,0.24073078989790436
2007,1356,26,6,1689,336,0.8125,1353,0.8340740740740741
2007,1357,18,14,1507,1006,0.5625,501,0.5996816553919618
2007,1358,18,10,1433,689,0.6428571428571429,744,0.675306314797361
2007,1359,15,16,961,854,0.4838709677419355,107,0.5294765840220386
2007,1360,15,14,1189,974,0.5172413793103449,215,0.5496994914470643
2007,1361,19,10,1478,613,0.6551724137931034,865,0.7068388330942132
2007,1362,12,18,953,1260,0.4,-307,0.4306371441482151
2007,1363,5,25,327,1531,0.16666666666666666,-1204,0.1759956942949408
2007,1364,17,11,1252,723,0.6071428571428571,529,0.6339240506329114
2007,1365,20,10,1415,633,0.6666666666666666,782,0.69091796875
2007,1366,8,18,498,957,0.3076923076923077,-459,0.3422680412371134
2007,1368,14,14,974,913,0.5,61,0.516163222045575
2007,1369,10,20,800,1284,0.3333333333333333,-484,0.3838771593090211
2007,1371,12,16,980,1094,0.42857142857142855,-114,0.4725168756027001
2007,1372,12,14,862,801,0.46153846153846156,61,0.5183403487672881
2007,1373,20,12,1544,893,0.625,651,0.6335658596635207
2007,1374,12,17,803,987,0.41379310344827586,-184,0.44860335195530726
2007,1375,18,11,1334,702,0.6206896551724138,632,0.6552062868369352
2007,1376,14,16,976,965,0.4666666666666667,11,0.502833590932509
2007,1378,12,18,892,1078,0.4,-186,0.4527918781725888
2007,1379,16,11,1152,671,0.5925925925925926,481,0.6319253976961053
2007,1380,10,21,662,1177,0.3225806451612903,-515,0.35997824904839587
2007,1381,14,14,1020,854,0.5,166,0.544290288153682
2007,1382,7,22,516,1441,0.2413793103448276,-925,0.2636688809402146
2007,1383,9,22,647,1308,0.2903225806451613,-661,0.3309462915601023
2007,1384,7,21,499,1351,0.25,-852,0.26972972972972975
2007,1385,16,15,1097,882,0.5161290322580645,215,0.5543203638201112
2007,1386,17,14,1224,863,0.5483870967741935,361,0.5864877815045519
2007,1387,19,13,1347,752,0.59375,595,0.641734159123392
2007,1388,14,15,1095,927,0.4827586206896552,168,0.5415430267062314
2007,1389,5,25,321,1467,0.16666666666666666,-1146,0.17953020134228187
2007,1390,18,12,1342,756,0.6,586,0.6396568160152526
2007,1391,9,20,629,1262,0.3103448275862069,-633,0.33262823902696986
2007,1392,9,20,583,1154,0.3103448275862069,-571,0.335636154289004
2007,1393,22,10,1702,714,0.6875,988,0.7044701986754967
2007,1394,24,6,1956,419,0.8,1537,0.8235789473684211
2007,1395,13,17,888,1004,0.43333333333333335,-116,0.4693446088794926
2007,1396,12,18,1015,1236,0.4,-221,0.4509107063527321
2007,1397,22,10,1856,693,0.6875,1163,0.728128677912907
2007,1398,11,20,702,1278,0.3548387096774194,-576,0.35454545454545455
2007,1399,18,13,1387,907,0.5806451612903226,480,0.6046207497820401
2007,1400,24,9,1974,739,0.7272727272727273,1235,0.7276078142277921
2007,1401,25,6,1957,409,0.8064516129032258,1548,0.827134404057481
2007,1402,6,20,483,1461,0.23076923076923078,-978,0.24845679012345678
2007,1403,21,12,1613,749,0.6363636363636364,864,0.682895850973751
2007,1404,7,23,492,1395,0.23333333333333334,-903,0.26073131955484896
2007,1405,19,12,1348,798,0.6129032258064516,550,0.6281453867660765
2007,1406,15,17,1106,1069,0.46875,37,0.5085057471264368
2007,1407,12,17,953,1183,0.41379310344827586,-230,0.4461610486891386
2007,1408,15,13,1147,783,0.5357142857142857,364,0.5943005181347151
2007,1409,18,11,1312,632,0.6206896551724138,680,0.6748971193415638
2007,1410,10,15,682,948,0.4,-266,0.41840490797546015
2007,1411,11,17,807,992,0.39285714285714285,-185,0.44858254585881047
2007,1412,15,16,1098,953,0.4838709677419355,145,0.5353486104339347
2007,1413,5,23,355,1512,0.17857142857142858,-1157,0.19014461703267274
2007,1414,15,18,1029,1157,0.45454545454545453,-128,0.4707227813357731
2007,1415,5,24,377,1451,0.1724137931034483,-1074,0.2062363238512035
2007,1416,20,9,1486,608,0.6896551724137931,878,0.7096466093600764
2007,1417,25,5,1840,319,0.8333333333333334,1521,0.8522464103751737
2007,1418,8,21,569,1368,0.27586206896551724,-799,0.29375322663913267
2007,1419,15,14,1153,887,0.5172413793103449,266,0.5651960784313725
2007,1420,12,19,837,1038,0.3870967741935484,-201,0.4464
2007,1421,8,19,599,1231,0.2962962962962963,-632,0.3273224043715847
2007,1422,16,14,1174,909,0.5333333333333333,265,0.5636101776284206
2007,1423,7,22,501,1370,0.2413793103448276,-869,0.2677712453233565
2007,1424,27,6,2084,392,0.8181818181818182,1692,0.8416801292407108
2007,1425,23,11,1732,696,0.6764705882352942,1036,0.71334431630972
2007,1426,11,16,862,1095,0.4074074074074074,-233,0.44047010730710273
2007,1427,4,22,238,1249,0.15384615384615385,-1011,0.16005379959650304
2007,1428,11,19,853,1222,0.36666666666666664,-369,0.4110843373493976
2007,1429,22,11,1596,747,0.6666666666666666,849,0.6811779769526248
2007,1430,20,7,1500,426,0.7407407407407407,1074,0.778816199376947
2007,1431,14,17,1132,1212,0.45161290322580644,-80,0.48293515358361777
2007,1433,27,6,2077,391,0.8181818181818182,1686,0.8415721231766613
2007,1434,15,15,1065,907,0.5,158,0.5400608519269777
2007,1435,19,11,1516,756,0.6333333333333333,760,0.6672535211267606
2007,1436,25,7,1845,408,0.78125,1437,0.8189081225033289
2007,1437,21,10,1609,628,0.6774193548387096,981,0.719266875279392
2007,1438,19,10,1571,675,0.6551724137931034,896,0.6994657168299199
2007,1439,20,11,1540,693,0.6451612903225806,847,0.6896551724137931
2007,1440,10,19,994,1777,0.3448275862068966,-783,0.35871526524720315
2007,1441,9,20,647,1311,0.3103448275862069,-664,0.33043922369765066
2007,1442,5,23,309,1417,0.17857142857142858,-1108,0.17902665121668598
2007,1443,21,11,1702,804,0.65625,898,0.6791699920191541
2007,1444,15,16,1144,1060,0.4838709677419355,84,0.5190562613430127
2007,1445,2,24,137,1356,0.07692307692307693,-1219,0.09176155391828533
2007,1447,10,19,778,1249,0.3448275862068966,-471,0.38381845091267885
2007,1448,15,16,1235,1053,0.4838709677419355,182,0.5397727272727273
2007,1449,19,13,1549,900,0.59375,649,0.6325030624744794
2007,1450,25,7,1715,414,0.78125,1301,0.8055425082198215
2007,1451,17,11,1282,707,0.6071428571428571,575,0.644544997486174
2007,1452,21,9,1581,566,0.7,1015,0.736376339077783
2007,1453,16,15,1197,897,0.5161290322580645,300,0.5716332378223495
2007,1454,9,22,627,1380,0.2903225806451613,-753,0.312406576980568
2007,1455,16,14,1173,884,0.5333333333333333,289,0.5702479338842975
2007,1456,15,15,995,911,0.5,84,0.5220356768100735
2007,1457,24,4,1819,256,0.8571428571428571,1563,0.8766265060240964
2007,1458,29,5,2101,282,0.8529411764705882,1819,0.8816617708770458
2007,1459,7,20,527,1338,0.25925925925925924,-811,0.28257372654155494
2007,1460,23,9,1544,523,0.71875,1021,0.7469762941461054
2007,1461,16,15,1263,1025,0.5161290322580645,238,0.5520104895104895
2007,1462,24,8,1897,548,0.75,1349,0.7758691206543967
2007,1463,13,13,913,829,0.5,84,0.5241102181400689
2007,1464,12,17,901,981,0.41379310344827586,-80,0.47874601487778956
2007,3102,6,22,386,1109,0.21428571428571427,-723,0.2581939799331104
2007,3103,10,19,648,1094,0.3448275862068966,-446,0.3719862227324914
2007,3104,10,20,735,1071,0.3333333333333333,-336,0.4069767441860465
2007,3105,16,13,1076,728,0.5517241379310345,348,0.5964523281596452
2007,3106,10,18,674,928,0.35714285714285715,-254,0.4207240948813982
2007,3107,9,22,587,1147,0.2903225806451613,-560,0.33852364475201846
2007,3108,15,13,979,710,0.5357142857142857,269,0.5796329188869154
2007,3110,13,19,850,1049,0.40625,-199,0.4476040021063718
2007,3111,13,18,949,1144,0.41935483870967744,-195,0.453416149068323
2007,3112,11,21,747,1273,0.34375,-526,0.3698019801980198
2007,3113,28,4,2105,265,0.875,1840,0.8881856540084389
2007,3114,19,10,1226,514,0.6551724137931034,712,0.7045977011494253
2007,3115,11,20,700,1131,0.3548387096774194,-431,0.3823047515019115
2007,3116,18,13,1349,822,0.5806451612903226,527,0.6213726393367112
2007,3117,20,12,1434,716,0.625,718,0.6669767441860465
2007,3119,22,6,1458,301,0.7857142857142857,1157,0.8288800454803866
2007,3120,19,12,1438,700,0.6129032258064516,738,0.6725912067352666
2007,3122,10,20,740,1105,0.3333333333333333,-365,0.4010840108401084
2007,3123,24,6,1796,391,0.8,1405,0.8212162780064015
2007,3124,25,7,1954,420,0.78125,1534,0.823083403538332
2007,3125,25,6,1728,320,0.8064516129032258,1408,0.84375
2007,3126,5,25,288,1204,0.16666666666666666,-916,0.19302949061662197
2007,3127,12,19,777,1044,0.3870967741935484,-267,0.42668863261943984
2007,3128,7,22,510,1304,0.2413793103448276,-794,0.28114663726571115
2007,3129,24,8,1689,519,0.75,1170,0.7649456521739131
2007,3130,12,16,787,868,0.42857142857142855,-81,0.4755287009063444
2007,3131,15,15,1078,890,0.5,188,0.5477642276422764
2007,3132,29,3,2232,194,0.90625,2038,0.920032976092333
2007,3133,12,19,884,1120,0.3870967741935484,-236,0.4411177644710579
2007,3135,5,23,332,1197,0.17857142857142858,-865,0.2171353826030085
2007,3137,20,10,1333,512,0.6666666666666666,821,0.7224932249322493
2007,3138,10,19,669,1056,0.3448275862068966,-387,0.38782608695652177
2007,3139,16,15,1190,940,0.5161290322580645,250,0.5586854460093896
2007,3140,23,9,1492,510,0.71875,982,0.7452547452547452
2007,3141,9,19,665,1182,0.32142857142857145,-517,0.36004331348132107
2007,3142,14,14,975,896,0.5,79,0.521111704970604
2007,3143,23,8,1664,450,0.7419354838709677,1214,0.7871333964049196
2007,3144,8,21,562,1194,0.27586206896551724,-632,0.3200455580865604
2007,3145,16,14,1074,784,0.5333333333333333,290,0.5780409041980624
2007,3146,10,14,727,881,0.4166666666666667,-154,0.4521144278606965
2007,3147,5,25,390,1305,0.16666666666666666,-915,0.23008849557522124
2007,3148,6,23,406,1306,0.20689655172413793,-900,0.2371495327102804
2007,3149,7,20,464,1083,0.25925925925925924,-619,0.29993535875888816
2007,3150,18,12,1354,772,0.6,582,0.6368767638758231
2007,3151,25,7,1860,464,0.78125,1396,0.8003442340791739
2007,3152,5,20,343,1042,0.2,-699,0.24765342960288808
2007,3153,15,14,1119,861,0.5172413793103449,258,0.5651515151515152
2007,3155,12,18,916,1156,0.4,-240,0.4420849420849421
2007,3156,8,22,518,1344,0.26666666666666666,-826,0.2781954887218045
2007,3157,14,11,918,587,0.56,331,0.6099667774086379
2007,3158,8,20,528,1038,0.2857142857142857,-510,0.3371647509578544
2007,3159,6,25,369,1277,0.1935483870967742,-908,0.22417982989064397
2007,3160,12,17,834,1006,0.41379310344827586,-172,0.4532608695652174
2007,3161,7,21,505,1129,0.25,-624,0.30905752753977966
2007,3162,8,20,537,1080,0.2857142857142857,-543,0.3320964749536178
2007,3163,29,3,2290,187,0.90625,2103,0.9245054501412999
2007,3164,24,7,1613,390,0.7741935483870968,1223,0.8052920619071393
2007,3165,11,15,710,817,0.4230769230769231,-107,0.46496398166339226
2007,3166,13,19,929,1138,0.40625,-209,0.4494436381228834
2007,3168,16,15,1156,866,0.5161290322580645,290,0.5717111770524234
2007,3169,13,16,944,1111,0.4482758620689655,-167,0.459367396593674
2007,3170,2,27,117,1452,0.06896551724137931,-1335,0.0745697896749522
2007,3171,15,13,1017,707,0.5357142857142857,310,0.589907192575406
2007,3172,22,8,1581,514,0.7333333333333333,1067,0.754653937947494
2007,3173,12,19,849,1154,0.3870967741935484,-305,0.4238642036944583
2007,3174,26,5,1857,287,0.8387096774193549,1570,0.8661380597014925
2007,3175,20,12,1272,548,0.625,724,0.6989010989010989
2007,3176,20,11,1351,615,0.6451612903225806,736,0.6871820956256358
2007,3177,19,12,1479,811,0.6129032258064516,668,0.6458515283842795
2007,3178,5,26,328,1496,0.16129032258064516,-1168,0.17982456140350878
2007,3179,14,18,987,1045,0.4375,-58,0.48572834645669294
2007,3180,10,21,683,1091,0.3225806451612903,-408,0.3850056369785795
2007,3181,30,1,2308,65,0.967741935483871,2243,0.9726085124315212
2007,3182,7,20,485,1108,0.25925925925925924,-623,0.3044569993722536
2007,3183,9,19,708,1259,0.32142857142857145,-551,0.3599389933909507
2007,3184,11,18,844,1213,0.3793103448275862,-369,0.4103062712688381
2007,3185,16,13,1181,800,0.5517241379310345,381,0.5961635537607269
2007,3186,8,19,592,1197,0.2962962962962963,-605,0.33091112353269986
2007,3187,19,13,1383,756,0.59375,627,0.6465638148667602
2007,3189,9,20,514,947,0.3103448275862069,-433,0.351813826146475
2007,3190,20,11,1568,663,0.6451612903225806,905,0.7028238458090542
2007,3191,19,12,1408,819,0.6129032258064516,589,0.632240682532555
2007,3192,11,18,771,992,0.3793103448275862,-221,0.43732274532047644
2007,3193,15,15,1074,821,0.5,253,0.566754617414248
2007,3194,6,25,443,1511,0.1935483870967742,-1068,0.22671443193449334
2007,3196,9,22,686,1441,0.2903225806451613,-755,0.3225199811941702
2007,3197,14,16,1004,876,0.4666666666666667,128,0.5340425531914894
2007,3198,15,14,1023,828,0.5172413793103449,195,0.5526742301458671
2007,3199,22,9,1577,533,0.7096774193548387,1044,0.74739336492891
2007,3200,3,25,209,1218,0.10714285714285714,-1009,0.14646110721793973
2007,3201,18,13,1267,778,0.5806451612903226,489,0.619559902200489
2007,3202,9,20,537,1063,0.3103448275862069,-526,0.335625
2007,3203,26,3,1792,165,0.896551724137931,1627,0.915687276443536
2007,3204,13,18,888,1065,0.41935483870967744,-177,0.45468509984639016
2007,3205,13,17,764,849,0.43333333333333335,-85,0.4736515809051457
2007,3206,8,21,536,1138,0.27586206896551724,-602,0.3201911589008363
2007,3207,13,16,856,840,0.4482758620689655,16,0.5047169811320755
2007,3208,25,6,1922,325,0.8064516129032258,1597,0.8553627058299955
2007,3209,15,15,1138,893,0.5,245,0.5603151157065485
2007,3210,20,11,1445,619,0.6451612903225806,826,0.7000968992248062
2007,3211,23,9,1653,554,0.71875,1099,0.7489805165382872
2007,3212,9,19,615,1130,0.32142857142857145,-515,0.3524355300859599
2007,3214,15,13,1016,737,0.5357142857142857,279,0.5795778665145465
2007,3216,24,8,1478,406,0.75,1072,0.7845010615711253
2007,3217,15,12,1073,758,0.5555555555555556,315,0.58601856908793
2007,3218,15,14,1017,803,0.5172413793103449,214,0.5587912087912088
2007,3219,18,11,1182,601,0.6206896551724138,581,0.6629276500280427
2007,3220,24,7,1642,425,0.7741935483870968,1217,0.7943880019351718
2007,3221,15,17,1013,849,0.46875,164,0.5440386680988185
2007,3222,8,19,659,1044,0.2962962962962963,-385,0.3869641808573106
2007,3224,8,22,625,1332,0.26666666666666666,-707,0.31936637710781807
2007,3225,6,22,430,1312,0.21428571428571427,-882,0.2468427095292767
2007,3226,15,13,1300,903,0.5357142857142857,397,0.5901044030867
2007,3227,19,12,1405,725,0.6129032258064516,680,0.6596244131455399
2007,3228,18,11,1268,642,0.6206896551724138,626,0.6638743455497382
2007,3229,21,10,1599,659,0.6774193548387096,940,0.70814880425155
2007,3231,18,13,1319,773,0.5806451612903226,546,0.6304971319311663
2007,3232,19,11,1530,799,0.6333333333333333,731,0.656934306569343
2007,3233,20,12,1331,612,0.625,719,0.6850231600617601
2007,3234,14,16,1053,981,0.4666666666666667,72,0.5176991150442478
2007,3235,25,8,1803,435,0.7575757575757576,1368,0.8056300268096515
2007,3236,10,16,688,993,0.38461538461538464,-305,0.4092801903628792
2007,3237,14,16,845,900,0.4666666666666667,-55,0.48424068767908307
2007,3238,22,10,1408,550,0.6875,858,0.7191011235955056
2007,3239,21,9,1415,571,0.7,844,0.7124874118831823
2007,3240,7,22,561,1416,0.2413793103448276,-855,0.283763277693475
2007,3241,27,5,2004,326,0.84375,1678,0.8600858369098713
2007,3242,11,20,755,1120,0.3548387096774194,-365,0.4026666666666667
2007,3243,16,14,1126,810,0.5333333333333333,316,0.5816115702479339
2007,3244,13,16,912,983,0.4482758620689655,-71,0.48126649076517153
2007,3245,15,13,1195,852,0.5357142857142857,343,0.583781143136297
2007,3246,18,13,1365,816,0.5806451612903226,549,0.6258596973865199
2007,3247,19,11,1339,578,0.6333333333333333,761,0.6984872196139802
2007,3248,7,23,470,1230,0.23333333333333334,-760,0.27647058823529413
2007,3249,11,17,763,1044,0.39285714285714285,-281,0.4222468179302712
2007,3250,11,19,694,1002,0.36666666666666664,-308,0.4091981132075472
2007,3251,17,12,1216,668,0.5862068965517241,548,0.6454352441613588
2007,3252,7,21,454,1121,0.25,-667,0.28825396825396826
2007,3253,9,23,598,1188,0.28125,-590,0.3348264277715566
2007,3254,22,8,1418,469,0.7333333333333333,949,0.7514573396926338
2007,3255,7,21,420,992,0.25,-572,0.29745042492917845
2007,3256,17,13,1237,741,0.5666666666666667,496,0.6253791708796764
2007,3257,26,7,1998,438,0.7878787878787878,1560,0.8201970443349754
2007,3258,19,12,1255,677,0.6129032258064516,578,0.6495859213250518
2007,3259,18,12,1250,676,0.6,574,0.6490134994807892
2007,3260,7,21,520,1361,0.25,-841,0.27644869750132905
2007,3261,26,7,1806,410,0.7878787878787878,1396,0.8149819494584838
2007,3263,13,15,910,838,0.4642857142857143,72,0.5205949656750573
2007,3264,11,20,738,1009,0.3548387096774194,-271,0.4224384659416142
2007,3265,27,5,1892,281,0.84375,1611,0.8706856879889554
2007,3266,25,6,1826,380,0.8064516129032258,1446,0.827742520398912
2007,3267,15,15,1025,870,0.5,155,0.5408970976253298
2007,3268,27,5,2309,334,0.84375,1975,0.8736284525160802
2007,3269,17,13,1123,760,0.5666666666666667,363,0.596388741370154
2007,3270,3,23,191,1240,0.11538461538461539,-1049,0.1334730957372467
2007,3271,11,20,656,1005,0.3548387096774194,-349,0.39494280553883204
2007,3272,4,27,287,1647,0.12903225806451613,-1360,0.1483971044467425
2007,3273,5,25,296,1136,0.16666666666666666,-840,0.20670391061452514
2007,3274,11,19,853,1146,0.36666666666666664,-293,0.42671335667833915
2007,3275,12,18,972,1209,0.4,-237,0.44566712517193946
2007,3276,10,20,638,1067,0.3333333333333333,-429,0.3741935483870968
2007,3277,23,8,1571,442,0.7419354838709677,1129,0.7804272230501739
2007,3278,16,15,1169,881,0.5161290322580645,288,0.5702439024390243
2007,3279,21,10,1717,672,0.6774193548387096,1045,0.7187107576391796
2007,3280,17,13,1268,769,0.5666666666666667,499,0.6224840451644575
2007,3281,17,13,1275,821,0.5666666666666667,454,0.6083015267175572
2007,3282,9,20,545,1068,0.3103448275862069,-523,0.337879727216367
2007,3283,7,21,479,1245,0.25,-766,0.27784222737819025
2007,3284,18,13,1287,695,0.5806451612903226,592,0.6493440968718466
2007,3285,26,3,2092,151,0.896551724137931,1941,0.9326794471689701
2007,3286,12,15,897,928,0.4444444444444444,-31,0.4915068493150685
2007,3287,14,16,1030,941,0.4666666666666667,89,0.5225773718924404
2007,3288,18,13,1131,694,0.5806451612903226,437,0.6197260273972602
2007,3290,5,20,339,1104,0.2,-765,0.23492723492723494
2007,3291,12,17,825,966,0.41379310344827586,-141,0.46063651591289784
2007,3292,29,3,2347,201,0.90625,2146,0.9211145996860283
2007,3293,19,9,1457,548,0.6785714285714286,909,0.7266832917705736
2007,3294,4,24,286,1265,0.14285714285714285,-979,0.18439716312056736
2007,3295,12,11,876,624,0.5217391304347826,252,0.584
2007,3296,19,12,1430,811,0.6129032258064516,619,0.6381079875055778
2007,3298,12,17,728,862,0.41379310344827586,-134,0.4578616352201258
2007,3299,17,13,1299,816,0.5666666666666667,483,0.6141843971631206
2007,3301,23,9,1571,540,0.71875,1031,0.744197063003316
2007,3304,22,9,1649,570,0.7096774193548387,1079,0.7431275349256422
2007,3305,17,14,1194,897,0.5483870967741935,297,0.5710186513629842
2007,3306,9,20,590,1060,0.3103448275862069,-470,0.3575757575757576
2007,3307,24,8,1685,426,0.75,1259,0.7981999052581715
2007,3308,13,18,877,1006,0.41935483870967744,-129,0.46574614976101963
2007,3309,9,21,651,1078,0.3,-427,0.3765182186234818
2007,3310,14,16,985,904,0.4666666666666667,81,0.5214399152991
2007,3311,7,20,520,1072,0.25925925925925924,-552,0.32663316582914576
2007,3312,3,23,211,1124,0.11538461538461539,-913,0.15805243445692885
2007,3313,5,24,342,1356,0.1724137931034483,-1014,0.20141342756183744
2007,3314,30,3,2640,180,0.9090909090909091,2460,0.9361702127659575
2007,3316,8,21,467,994,0.27586206896551724,-527,0.3196440793976728
2007,3317,9,20,688,1139,0.3103448275862069,-451,0.3765736179529283
2007,3318,4,26,280,1562,0.13333333333333333,-1282,0.15200868621064062
2007,3319,19,12,1377,765,0.6129032258064516,612,0.6428571428571429
2007,3320,17,13,1213,753,0.5666666666666667,460,0.6169888097660223
2007,3321,8,22,547,1197,0.26666666666666666,-650,0.3136467889908257
2007,3322,8,20,557,1187,0.2857142857142857,-630,0.31938073394495414
2007,3323,19,11,1464,665,0.6333333333333333,799,0.687646782527008
2007,3324,17,12,1194,672,0.5862068965517241,522,0.639871382636656
2007,3325,18,12,1310,731,0.6,579,0.6418422341989221
2007,3326,28,3,2089,162,0.9032258064516129,1927,0.928031985784096
2007,3328,26,4,2046,249,0.8666666666666667,1797,0.8915032679738563
2007,3329,20,10,1522,612,0.6666666666666666,910,0.7132146204311153
2007,3330,24,8,1762,488,0.75,1274,0.7831111111111111
2007,3331,20,10,1454,540,0.6666666666666666,914,0.7291875626880642
2007,3332,16,13,1080,734,0.5517241379310345,346,0.5953693495038589
2007,3333,9,19,592,1116,0.32142857142857145,-524,0.34660421545667447
2007,3334,8,22,536,1261,0.26666666666666666,-725,0.29827490261547024
2007,3335,12,15,780,830,0.4444444444444444,-50,0.484472049689441
2007,3336,15,16,1065,905,0.4838709677419355,160,0.5406091370558376
2007,3337,14,17,968,957,0.45161290322580644,11,0.5028571428571429
2007,3338,22,8,1581,433,0.7333333333333333,1148,0.7850049652432969
2007,3339,10,20,698,1165,0.3333333333333333,-467,0.3746645195920558
